,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
74,208217220010037,0821722001,37,84345.34,PNS,"[[6.49626970e-01 3.60335196e-01 4.46927374e-02 5.58659218e-03
  2.79329609e-03 0.00000000e+00 0.00000000e+00 1.30099738e+00
  8.33923387e-01 7.65182269e-01 1.98854084e+01 1.37767762e-01
  4.12921348e-01 1.32523324e+00]]"
75,208003801010023,0800380101,23,76532.73,PNU,"[[ 1.17777979e+00  1.44578313e-01  7.22891566e-02  2.10843373e-02
   3.01204819e-03  0.00000000e+00  0.00000000e+00  8.67302788e-01
   1.71712764e+00  2.52835400e+00 -6.37514420e+01  9.77378786e-02
   6.51515152e-01  7.19851287e-01]]"
76,207640101010106,0764010101,120,61284.71,PNS,"[[1.47359264e+00 1.63461538e-01 6.41025641e-02 2.56410256e-02
  3.20512821e-03 0.00000000e+00 0.00000000e+00 8.45472765e-01
  1.82952247e+00 2.81813283e+00 6.41150904e+00 1.35612279e-01
  6.70967742e-01 7.97010724e-01]]"
77,201473301010073,0147330101,78,58354.49,PNX,"[[ 1.41841924  0.14130435  0.05434783  0.01086957  0.01086957  0.00543478
   0.          1.07634201  2.01206878  5.03391674 -3.86385059  0.24682009
   0.49450549  1.58748564]]"
78,202044601010011,0723800801,5,53740.79,PNS,"[[ 0.37142909  0.26153846  0.04615385  0.          0.          0.
   0.          1.26321266  0.32010185 -0.27434993 -3.46329331  0.19592068
   0.3968254   1.39237578]]"
79,201108902010054,0511580301,11,62753.28,PNU,"[[ 6.48625851e-01  2.03389831e-01  3.38983051e-02  8.47457627e-03
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.65171443e+00
   8.56690045e-01  5.72648027e-01 -9.25625038e+00  1.54267758e-01
   2.86324786e-01  1.74838668e+00]]"
80,205556304010153,0555630401,189,95272.65,PNX,"[[8.58494163e-01 2.71493213e-01 3.16742081e-02 1.35746606e-02
  1.35746606e-02 9.04977376e-03 4.52488688e-03 1.08425016e+00
  2.48218727e+00 1.12729996e+01 1.69527168e+01 1.30900040e-01
  3.88127854e-01 1.23495879e+00]]"
81,201126101010036,0745110701,13,95375.47,PNS,"[[ 6.36925519e-01  1.80000000e-01  4.00000000e-02  1.00000000e-02
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.76256552e+00
   8.68648280e-01  8.93274284e-01 -3.89622498e+01  1.56027779e-01
   2.92929293e-01  1.84063611e+00]]"
82,206555712010022,0841480801,20,68961.1,PNS,"[[ 1.01317966e+00  1.79310345e-01  4.82758621e-02  1.37931034e-02
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.23838165e+00
   1.24556409e+00  9.15525128e-01 -5.02006226e+01  3.93193401e-02
   6.78321678e-01  6.97631248e-01]]"
83,201118001010008,0200980101,11,56528.26,PNX,"[[0.55238283 0.3197026  0.04089219 0.01486989 0.         0.
  0.         1.40012975 0.96283984 0.83256755 2.6152308  0.04757679
  0.43445693 1.01946854]]"
84,203004803010062,0761500201,49,56048.02,PNX,"[[1.41246521e+00 1.29568106e-01 5.98006645e-02 2.65780731e-02
  6.64451827e-03 6.64451827e-03 0.00000000e+00 7.71344335e-01
  2.56682892e+00 7.99324761e+00 6.75409622e+01 1.20467804e-01
  7.29096990e-01 5.70582476e-01]]"
85,201129721015125,0690441801,122,81572.84,PNX,"[[  0.60373521   0.37254902   0.05882353   0.           0.
    0.           0.           1.11465453   0.68890078   0.14438307
  -16.14195251   0.12189072   0.31788079   1.8257913 ]]"
86,201080604010017,0604961001,17,86371.38,PNS,"[[ 6.80503905e-01  2.79720280e-01  3.49650350e-02  6.99300699e-03
   3.49650350e-03  0.00000000e+00  0.00000000e+00  1.29248824e+00
   8.64955655e-01  1.35077864e+00 -1.81767578e+01  1.33117244e-01
   2.74647887e-01  2.09481346e+00]]"
87,201108902010033,0554710801,22,62601.15,PNS,"[[ 1.12152076e+00  1.22549020e-01  6.37254902e-02  1.47058824e-02
   9.80392157e-03  4.90196078e-03  4.90196078e-03  7.01976684e-01
   2.44406004e+00  8.44843125e+00 -1.18395739e+01  2.13126346e-01
   6.08910891e-01  9.27236708e-01]]"
88,200651401010027,0723802101,44,99948.09,PNX,"[[ 6.08516455e-01  3.94088670e-01  4.92610837e-02  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.21274558e+00
   5.61247627e-01 -1.21888882e-02 -4.16100273e+01  1.30854204e-01
   2.08955224e-01  2.05950173e+00]]"
89,203009102010045,0402560401,18,54652.61,PNS,"[[ 0.62688655  0.29166667  0.02083333  0.02083333  0.          0.
   0.          1.32763829  0.77912095  0.73194015 11.9225769   0.18602574
   0.2173913   1.63650057]]"
90,204025609010004,0690600401,4,103240.8,PNU,"[[ 2.51666129e-01  3.41379310e-01  5.17241379e-02  3.44827586e-03
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.31297707e+00
   2.05505974e-01 -8.73555238e-02  4.94670677e+01  1.65595561e-01
   3.92361111e-01  1.39918429e+00]]"
91,204025602010072,0505760201,22,55541.77,PNS,"[[ 0.67857283  0.26190476  0.04761905  0.          0.          0.
   0.          1.55181728  0.60499071 -0.05969377  7.32881308  0.12614548
   0.375       1.63718441]]"
92,206578201010036,0864330101,25,88407.34,PNS,"[[ 1.20614028e+00  1.33561644e-01  5.13698630e-02  2.39726027e-02
   6.84931507e-03  3.42465753e-03  0.00000000e+00  1.10018882e+00
   2.02295936e+00  4.96646565e+00 -1.47008476e+01  1.27836019e-01
   7.27586207e-01  9.43278755e-01]]"
93,208317907010081,0831790701,81,102428.7,PNS,"[[ 1.39476836e+00  1.66666667e-01  5.95238095e-02  2.38095238e-02
   5.95238095e-03  2.97619048e-03  0.00000000e+00  7.61699979e-01
   2.02808019e+00  4.37942252e+00 -4.91280746e+01  1.87903836e-01
   5.95808383e-01  9.37148282e-01]]"
94,207219005010033,0782010101,8,69452.27,PNS,"[[5.08550823e-01 3.66666667e-01 4.44444444e-02 1.11111111e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 1.27894764e+00
  8.53750615e-01 1.29260848e+00 2.43471584e+01 1.51445672e-01
  1.59090909e-01 2.18400647e+00]]"
95,201026402010005,0650510301,5,84962.79,PNX,"[[4.73875552e-01 2.97959184e-01 2.85714286e-02 1.22448980e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 1.50671121e+00
  7.25553159e-01 9.43118050e-01 4.73601189e+01 1.91157728e-01
  2.55144033e-01 2.02298362e+00]]"
96,201026402010004,0650510101,9,100126.1,PNS,"[[ 4.70049113e-01  3.50230415e-01  4.60829493e-02  4.60829493e-03
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.43071350e+00
   3.02727031e-01 -3.15613877e-01 -1.77733803e+01  1.54046550e-01
   2.97674419e-01  1.80682406e+00]]"
97,201026401010020,0672190301,8,107039.4,PNS,"[[7.99060345e-01 1.84563758e-01 4.36241611e-02 2.01342282e-02
  6.71140940e-03 6.71140940e-03 3.35570470e-03 8.05422981e-01
  2.24012843e+00 8.52118946e+00 6.55891705e+00 1.40962929e-01
  3.41216216e-01 1.42061154e+00]]"
98,206721903010067,0672190301,67,107010.8,PNS,"[[ 3.31826568e-01  3.42192691e-01  4.65116279e-02  3.32225914e-03
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.48869581e+00
   9.25501788e-02 -3.38877203e-01 -2.26797142e+01  1.95193365e-01
   2.74247492e-01  1.86796765e+00]]"
