,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,PN_RATE,CONF_DT50,CONF_DT250,CONF_DT1000
1405,207252401010064,0761550201,30,80739.45,PNX,0.010164398,0.9999995,0.99999726,1.0
1406,202012701010038,0201270101,28,52322.4,PNX,0.027219335,0.99999976,0.9999713,1.0
1407,203002702010053,0300270201,55,76070.77,PNS,0.015724614,0.9999994,0.99999154,1.0
1408,201489601010099,0148960101,104,55746.7,PNS,0.011754565,1.0,0.9999999,1.0
1409,207640101010115,0764010101,108,73382.62,PNS,0.015597249,0.9999994,0.99999046,1.0
1410,206578201010024,0864330101,59,88399.98,PNS,0.015884083,0.9999969,0.99992144,1.0
1411,208236801010084,0831790701,100,102415.7,PNS,0.010750658,0.99999976,0.9999989,1.0
1412,207409601010114,0831790701,64,102375.0,PNS,0.0130834235,0.9999993,0.99998367,1.0
1413,208317907010025,0831790701,25,89349.84,PNX,0.015717434,0.999998,0.99999106,1.0
1414,201080604010011,0604960301,13,99410.99,PNS,0.023782626,0.9999999,0.9999764,1.0
1415,202104801010005,0694670101,12,82786.59,PNS,0.017508015,1.0,0.99999845,1.0
1416,202104801010005,0694670101,12,82786.59,PNX,0.01681826,1.0,0.9999989,1.0
1417,208019505010008,0801950401,7,101196.8,PNS,0.023525393,0.9999962,0.99999213,1.0
1418,208229601010021,0822960101,21,76427.9,PNS,0.011463977,0.9999994,0.9999945,1.0
1419,201125227010056,0824610301,55,78324.12,PNU,0.015644226,0.9999962,0.9999814,1.0
1420,201122802010035,0824450201,40,84994.0,PNS,0.0112816775,0.9999999,0.99994314,1.0
1421,208244505010068,0824450501,68,78006.75,PNS,0.0148243485,1.0,0.9999987,1.0
1422,207843302010033,0784330201,33,82923.59,PNS,0.011690909,0.99999964,0.9999945,1.0
1423,207611001010126,0790380601,95,84686.88,PNS,0.0133080045,0.9999999,0.9999999,1.0
1424,206569901010012,0790380601,13,96268.89,PNS,0.027637294,0.99999917,0.9999783,1.0
1425,207832301010046,0783230101,46,53924.68,PNX,0.013129144,1.0,0.99997294,1.0
1426,207643702010057,0764370201,73,63082.38,PNS,0.0110027725,1.0,0.99994516,1.0
1427,208006301010018,0800630101,18,77634.92,PNS,0.012793805,0.99999714,0.99993765,1.0
1428,201108901010035,0673580101,20,84837.39,PNS,0.0101839695,0.9999938,0.99998665,1.0
1429,201010401010026,0741280201,19,86262.8,PNX,0.015260331,1.0,0.9999484,1.0
1430,201084602010032,0147330101,38,61692.85,PNS,0.014915571,0.9999974,0.9999889,1.0
1431,201080604010003,0604960901,7,80277.58,PNX,0.013346517,0.99999964,0.9999877,1.0
1432,205557801010075,0604960301,73,99382.38,PNS,0.010444657,1.0,0.99999976,1.0
1433,207640101010040,0764010101,41,61222.0,PNS,0.022085868,1.0,0.9999782,1.0
1434,201489601010054,0148960101,51,55796.05,PNX,0.010135556,1.0,0.9999994,1.0
1435,203004803010087,0761500201,54,72389.19,PNX,0.011334215,1.0,0.9999832,1.0
1436,207409601010149,0831790701,91,102408.8,PNS,0.010981443,1.0,0.9999975,1.0
1437,208643301010088,0864330101,88,88394.8,PNX,0.015875403,0.99999607,0.9999659,1.0
1438,205503501010020,0841800201,19,107044.4,PNS,0.011314163,1.0,0.9999304,1.0
1439,205101817010032,0510181701,33,51254.79,PNX,0.0101426495,1.0,0.9999746,1.0
1440,201068601010017,0803990301,4,98109.76,PNX,0.06164706,0.9999995,0.9999776,1.0
1441,201080604010002,0604960301,2,99392.78,PNX,0.071417294,0.9999964,0.99996924,1.0
1442,201485605010018,0148560501,18,63331.74,PNX,0.023841776,0.9999981,0.99999785,1.0
1443,208039104010085,0803910401,85,85089.37,PNS,0.012076427,1.0,0.99999845,1.0
