,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,PN_RATE,CONF_DT50,CONF_DT250,CONF_DT1000
832,201481701010014,0148170101,13,67711.02,PNX,0.018719885,0.9377761,1.0,1.0
833,201080606010066,0604960301,74,99382.38,PNX,0.011067463,0.98027736,1.0,1.0
834,205042601010018,0761550201,8,80739.44,PNX,0.031040033,0.90625507,1.0,0.9999087
835,207277801010019,0790381401,12,99516.3,PNX,0.016277768,0.9351248,1.0,1.0
836,203002702010036,0300270201,36,76070.77,PNX,0.017743839,0.9438336,1.0,1.0
837,201126101010015,0745110301,8,62312.28,PNS,0.023069259,0.93154514,1.0,1.0
838,208627302010008,0862730601,7,65708.88,PNS,0.020443607,0.9244402,1.0,1.0
839,208627302010024,0862730601,24,65692.94,PNS,0.010218033,0.98703766,1.0,1.0
840,201478001010018,0147800101,18,101329.3,PNX,0.010756825,0.9691148,1.0,1.0
841,206935202010013,0693520201,14,104353.1,PNS,0.012344758,0.96496814,1.0,1.0
842,207216201010084,0761920901,59,51573.6,PNX,0.0101367915,0.97730756,1.0,1.0
843,204049674010014,0742430301,28,66414.4,PNX,0.013282664,0.9079604,0.9999993,0.98880833
844,207444002010031,0744400201,30,58856.18,PNX,0.0109338155,0.91742945,0.9999491,0.9999895
845,206049603010121,0604960301,121,99392.78,PNS,0.011780081,0.97701204,1.0,1.0
846,202039001010003,0203900101,3,88889.55,PNS,0.039935317,0.9565259,1.0,1.0
847,203004802010012,0761500201,22,56046.67,PNX,0.014460128,0.9208163,1.0,0.99772304
848,208039104010083,0803910401,83,85110.17,PNS,0.012773712,0.93990374,0.99999774,0.99999976
849,208627302010026,0862730601,30,65690.64,PNS,0.010607189,0.97876143,1.0,1.0
850,201042601010122,0824450501,98,77993.75,PNS,0.013115576,0.9412705,1.0,0.99883133
851,201042601010131,0824450501,132,77996.35,PNS,0.013396734,0.93481416,1.0,1.0
852,206569901010015,0790380501,21,109917.6,PNU,0.021396328,0.90802765,0.9999269,0.98481804
853,206569901010015,0790380501,21,109917.6,PNX,0.021331454,0.9189361,1.0,0.9991321
854,201111202010030,0800031001,32,82138.03,PNX,0.010346778,0.9037253,1.0,1.0
855,201080604010082,0604960301,108,99400.6,PNS,0.013135711,0.97834533,1.0,1.0
856,207252401010098,0761550201,87,80729.04,PNS,0.010201389,0.9616985,1.0,1.0
857,200563401010022,0502120101,13,90147.2,PNX,0.01706287,0.91246396,1.0,1.0
858,201473301010089,0147330101,88,61692.85,PNX,0.01434547,0.90717196,0.9988784,0.9832576
859,202001301010073,0761630201,51,94828.89,PNX,0.010697081,0.9326922,1.0,1.0
860,207619208010007,0761920801,8,64550.8,PNS,0.019556843,0.9059146,1.0,0.98284894
861,207226702010096,0761630301,72,90363.0,PNS,0.011760194,0.9230141,1.0,1.0
862,201010401010045,0741280201,24,86252.4,PNS,0.010733306,0.9411677,1.0,0.94332796
863,201109903010032,0844860701,46,92531.4,PNS,0.0101847835,0.9454388,1.0,0.99999833
864,206578201010040,0831790701,30,102375.0,PNS,0.014765298,0.9398236,1.0,0.9998313
865,207807601010013,0780760501,10,60663.21,PNX,0.010296401,0.93950266,1.0,0.99999917
866,203025001010008,0302500101,8,75947.01,PNS,0.01851118,0.9694837,1.0,1.0
867,202039001010011,0203900101,11,88887.13,PNX,0.01177016,0.9456572,1.0,1.0
868,208229601010045,0822960101,45,76427.6,PNX,0.011071786,0.9305925,0.99999833,0.99998045
869,202038101010041,0300270201,39,75903.66,PNS,0.019645825,0.9189361,0.99876726,0.9628118
870,207611001010202,0790380501,120,92270.3,PNU,0.012662798,0.9093723,1.0,0.98628634
871,208043010010151,0804301001,151,77617.77,PNS,0.010521649,0.92891234,0.99999964,0.99991953
872,201010401010087,0741280201,81,86262.8,PNX,0.0110238595,0.9200712,1.0,0.99999917
873,205042601010052,0761550201,37,80739.44,PNX,0.010970548,0.9549006,1.0,1.0
874,207252401010071,0761550201,35,80729.04,PNX,0.011054131,0.90625507,1.0,0.99995446
875,202026706015179,0202670701,224,110271.2,PNX,0.010289809,0.9255475,1.0,1.0
876,203029001010046,0500750101,74,65041.59,PNS,0.011946542,0.903167,1.0,0.9994253
877,201092707010118,0763120201,59,68941.21,PNS,0.010153447,0.9326922,1.0,1.0
878,207409601010107,0831790701,99,102428.7,PNS,0.010443588,0.92732614,0.9992366,0.9984701
879,201080604010030,0604960801,3,90217.41,PNU,0.03193205,0.9831678,1.0,1.0
880,208019505010024,0801950401,21,101227.8,PNX,0.010432726,0.9750158,1.0,1.0
881,208039104010042,0803910401,42,85089.37,PNX,0.012975425,0.9634083,1.0,1.0
882,208039104010068,0803910401,68,85089.37,PNS,0.011421862,0.9062692,1.0,1.0
