SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,PN_RATE,CONF_DT50,CONF_DT250,CONF_DT1000
204008002010038,840580401,32,105372.8,PNX,0.010965474,0.99996424,0.999979,0.9991841
207413002010032,741300201,31,76042.91,PNS,0.009431329,0.99983394,0.9999765,0.9992512
201489601010011,148960101,12,55746.7,PNX,0.022362703,0.99994934,0.9999919,0.99952567
201129705010022,202670701,69,110284.2,PNS,0.010780038,0.9994979,0.9999857,0.9992482
201126101010036,745110301,21,62313.04,PNS,0.012753082,0.99979776,0.99999535,0.99999034
207226706010043,761630301,48,90347.4,PNX,0.0130549725,0.9995789,0.99997103,0.999931
201527802010016,152780201,18,60650.94,PNS,0.009628079,0.9998716,0.99990094,0.9998907
201481701010032,148170101,29,67711.02,PNX,0.013216056,0.9999827,0.99999845,0.9999366
207640101010046,764010101,47,73426.09,PNS,0.0120604485,0.9999566,0.99999845,0.99923074
201530302015010,748190101,10,52774.77,PNS,0.015481871,0.99966884,0.9999534,0.9992367
202038101010007,300270201,8,76070.74,PNX,0.1415746,1.0,1.0,0.99998844
208039104010057,803910401,57,85089.38,PNS,0.011249348,0.9999833,0.9999964,0.99952507
208112127010092,811212701,92,71093.47,PNX,0.015420739,0.9996989,0.99999785,0.999503
202124802010107,824450501,94,77991.16,PNS,0.012123212,0.9999794,0.9999995,0.99993825
207611001010086,790380501,74,109917.6,PNX,0.022968858,0.99985015,0.99996305,0.9994066
205557801010078,604960301,99,99382.38,PNS,0.0030245492,0.99999964,0.9999999,1.0
203029001010045,500750101,51,65062.39,PNS,0.010669711,0.99977046,0.9999877,0.99929917
207412802010083,741280201,79,86239.4,PNS,0.011384937,0.9999931,0.99998105,0.9998423
202001301010065,761630201,43,94828.89,PNS,0.0142671885,0.999603,0.9999207,0.99912804
207616301010145,761630301,123,90376.0,PNX,0.013308012,0.99991465,0.9999919,1.0
201123102010015,204610101,16,71071.0,PNS,0.013837041,0.99975365,0.99997294,0.99976283
201481701010042,148170101,46,67711.02,PNS,0.012867178,0.99998295,0.9999857,0.99974114
201489601010014,148960101,14,55770.04,PNX,0.021403033,0.99979156,0.99998593,0.99936944
206010101010041,844860701,42,92541.77,PNS,0.009766022,0.99990606,0.9999604,0.9994904
208042402010006,804240201,6,53235.0,PNS,0.008705433,0.99996233,0.99999833,0.9999927
208235803010011,823580301,11,112454.3,PNX,0.01330448,0.9999778,0.9999583,0.99985576
208627302010016,862730601,13,65708.88,PNS,0.01078765,0.9999459,0.9999876,0.99997747
201259601010103,152020101,78,71627.38,PNX,0.0107828295,0.9998204,0.9999598,0.9996705
201090701010006,506440101,14,85043.38,PNS,0.011910013,0.9994223,0.99998724,0.99999857
201113501010077,202670701,115,110273.8,PNX,0.012588651,0.9996321,0.9999963,0.99998343
208627302010003,862730601,4,65692.94,PNS,0.021541975,0.9998832,0.9999982,0.9999913
201042601010028,824450501,27,77998.95,PNS,0.015105003,0.99988186,0.99998844,0.9996376
207843302010066,784330201,66,82923.59,PNX,0.012004878,0.99998343,0.9999995,0.9996214
207611001010149,790380601,116,84747.37,PNS,0.013533135,0.99990547,0.99990416,0.99902976
201111202010048,800031001,3,82138.05,PNU,0.09100642,0.9999999,1.0,1.0
202038101010063,300270201,94,76070.77,PNX,0.01545706,0.9999188,0.99998283,0.99912006
206944403010022,761550201,33,80726.45,PNX,0.009127763,0.9999813,0.9999994,0.9999881
201100113010071,504810301,82,69002.52,PNU,0.012167798,0.9993611,0.99999404,0.99916816
201481701010014,148170101,13,67711.02,PNX,0.021519119,0.99994195,0.9999292,0.9997024
207616301010106,761630201,88,94828.89,PNS,0.012622182,0.99998105,0.9999987,0.99951947
201080606010066,604960301,74,99382.38,PNX,0.0033552647,0.99999976,1.0,1.0
203002702010036,300270201,36,76070.77,PNX,0.01655614,0.9999145,0.99998796,0.9998023
208627302010024,862730601,24,65692.94,PNS,0.008558216,0.99993646,0.99999964,0.99999225
201122912010020,500750101,31,65036.39,PNS,0.014959637,0.9998534,0.99999595,0.99997616
201478001010018,147800101,18,101329.3,PNX,0.012035825,0.9999802,0.99998605,0.9999939
206935202010013,693520201,14,104353.1,PNS,0.01699452,0.9999343,0.9999908,0.99999475
207216201010084,761920901,59,51573.6,PNX,0.014100369,0.9999722,0.99995005,0.99999666
204049674010014,742430301,28,66414.4,PNX,0.013672385,0.99970335,0.99991286,0.9997204
201080604010021,555780401,41,86431.78,PNS,0.0092153475,0.99996936,0.9999274,0.9992512
207409601010114,864330101,138,88422.96,PNS,0.014957534,0.9997545,0.999969,0.99946195
206578201010057,864330101,37,88394.8,PNS,0.009320345,1.0,1.0,1.0
206049603010121,604960301,121,99392.78,PNS,0.004364864,0.9999993,0.99999976,0.9999969
202039001010003,203900101,3,88889.55,PNS,0.03678859,0.99971324,0.9999237,0.99990976
208627302010026,862730601,30,65690.64,PNS,0.008610711,0.9999976,1.0,0.99999905
201042601010122,824450501,98,77993.75,PNS,0.010642899,0.99998915,0.9999989,0.9995516
201042601010131,824450501,132,77996.35,PNS,0.011012769,0.9999715,0.9999988,0.9999546
201111202010030,800031001,32,82138.03,PNX,0.009977683,0.9997631,1.0,0.9999943
201080604010082,604960301,108,99400.6,PNS,0.0038326697,0.9999995,0.99999976,1.0
207252401010098,761550201,87,80729.04,PNS,0.009207797,0.99996984,0.99997914,0.99989355
200563401010022,502120101,13,90147.2,PNX,0.017866876,0.99960643,0.99998116,0.99982613
207619208010007,761920801,8,64550.8,PNS,0.018278679,0.9993563,0.9999466,0.9998951
207226702010096,761630301,72,90363.0,PNS,0.010335839,0.9999068,0.9999949,1.0
207226703010006,761630301,43,90363.0,PNX,0.010677054,0.99981827,0.99997604,0.9999999
203025001010008,302500101,8,75947.01,PNS,0.016750654,0.99970466,0.9999683,0.99920315
202039001010011,203900101,11,88887.13,PNX,0.010647246,0.99998975,0.99999714,0.99979824
208229601010045,822960101,45,76427.6,PNX,0.01118556,0.99994373,0.9999857,0.9992925
207611001010202,790380501,120,92270.3,PNU,0.011091566,0.99994135,0.9999418,0.9992106
207640101010095,764010101,88,73428.73,PNS,0.016686067,0.9999491,0.9999982,0.999343
201010401010087,741280201,81,86262.8,PNX,0.010184653,0.99997354,0.9999199,0.9994925
205042601010052,761550201,37,80739.44,PNX,0.0101514375,0.9999778,0.9999857,0.999866
201026407010012,650510201,23,99393.79,PNX,0.023774693,0.99957186,0.9999778,0.9993813
202026706015179,202670701,224,110271.2,PNX,0.009920344,0.9998815,0.9999989,0.99988353
201092707010118,763120201,59,68941.21,PNS,0.010601166,0.9999999,0.9999918,0.9999893
206578201010007,740960101,5,77551.73,PNS,0.011104486,0.9999497,0.9999987,0.99984384
207413005010006,741300501,6,64143.09,PNS,0.017054856,1.0,0.99998784,0.9997081
201080604010030,604960801,3,90217.41,PNU,0.034331083,0.99999905,1.0,1.0
208019505010024,801950401,21,101227.8,PNX,0.01131587,0.99999154,0.999998,0.9999939
208039104010042,803910401,42,85089.37,PNX,0.011833011,0.99995196,0.9999852,0.9995553
208039104010068,803910401,68,85089.37,PNS,0.01023974,0.99996793,0.99999404,0.9999652
208218001010056,821800101,56,108373.2,PNU,0.013480438,0.99918157,0.9999707,0.99913114
207277802010045,790380501,62,77809.05,PNX,0.025588421,0.9997702,0.9999198,0.999574
207277801010032,790380601,38,96276.99,PNS,0.013036589,0.99983895,0.99995697,0.9992417
206031901010014,770180801,11,71041.04,PNS,0.01084799,0.9999951,0.99999523,0.9999871
208440201010016,844020101,16,70263.57,PNS,0.010535209,0.9999881,0.9999292,0.9990163
207216201010133,761920901,102,51573.6,PNS,0.0127414595,0.99996734,0.9999782,0.9999484
207640101015126,764010101,111,73428.73,PNX,0.01683489,0.99987996,0.9999993,0.999696
202039001010009,203900101,8,88889.55,PNS,0.011114168,0.99998045,0.9999912,0.9999683
201478001010036,147800101,45,101313.8,PNS,0.012639096,0.99989736,0.9999993,0.9999943
202010902010004,821240301,3,61985.03,PNX,0.020863408,0.99993265,1.0,0.9999995
207812103010010,781210301,10,66175.23,PNX,0.018885946,0.9993554,0.999961,0.99971193
201118001010020,111800101,20,106760.5,PNS,0.020220358,0.9999924,0.9999994,0.9999596
201042601010052,824450501,38,77998.95,PNX,0.0136784585,0.99988616,0.99999595,0.9998573
208627305010016,862730501,16,65024.58,PNX,0.009594969,0.99992967,0.9999863,0.9999708
201129701010041,784860101,7,89168.62,PNS,0.017568868,0.99940896,0.9999583,0.99946135
201511002010022,555700101,17,94694.6,PNS,0.022921609,0.99938536,0.9999784,0.9999485
201080604010090,604960301,142,99392.78,PNS,0.0041221296,0.99999964,0.9999999,1.0
