,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
85,201129721015125,0690441801,122,81572.84,PNX,"[[ 0.30962852  0.35135135  0.02702703  0.          0.          0.
   0.          1.23362357  0.55250415 -0.05318031  2.60031056  0.17819685
   0.34285714  1.71257022]]"
86,201080604010017,0604961001,17,86371.38,PNS,"[[0.32246414 0.25714286 0.04285714 0.01428571 0.         0.
  0.         1.13029778 0.6466317  1.11109455 2.83770561 0.17649198
  0.30882353 1.76426916]]"
87,201108902010033,0554710801,22,62601.15,PNS,"[[ 0.86357898  0.15686275  0.07843137  0.01960784  0.          0.
   0.          0.73484632  1.59777261  1.66443576 -5.80229568  0.27784681
   0.67346939  0.87767044]]"
88,200651401010027,0723802101,44,99948.09,PNX,"[[ 0.2682139   0.34        0.02        0.          0.          0.
   0.          1.30199422  0.14454448 -0.58818994 -4.91039515  0.21165642
   0.3125      1.74778104]]"
89,203009102010045,0402560401,18,54652.61,PNS,"[[ 0.34521344  0.33333333  0.08333333  0.          0.          0.
   0.          1.38205668  0.19767575 -0.59422004  1.60775137  0.03203801
   0.3         1.87737082]]"
90,204025609010004,0690600401,4,103240.8,PNU,"[[ 0.17610681  0.35211268  0.04225352  0.          0.          0.
   0.          1.34947144  0.44085231 -0.25105941  8.23649597  0.11042117
   0.49275362  1.29958488]]"
91,204025602010072,0505760201,22,55541.77,PNS,"[[ 0.44271994  0.33333333  0.          0.          0.          0.
   0.          1.30381928  0.44131997 -0.72672284  5.22607231  0.22185913
   0.42857143  2.08243594]]"
92,206578201010036,0864330101,25,88407.34,PNS,"[[ 0.81352556  0.25        0.0625      0.          0.          0.
   0.          1.24742377  1.1381882   0.36164456 -8.87370396  0.15929396
   0.40322581  1.50570847]]"
93,208317907010081,0831790701,81,102428.7,PNS,"[[ 1.07925415e+00  1.41025641e-01  6.41025641e-02  1.28205128e-02
   0.00000000e+00  0.00000000e+00  0.00000000e+00  9.21717715e-01
   1.61084552e+00  1.61620692e+00 -2.22005939e+01  3.03131729e-01
   6.05263158e-01  1.00991771e+00]]"
94,207219005010033,0782010101,8,69452.27,PNS,"[[0.2480358  0.22727273 0.04545455 0.         0.         0.
  0.         1.28457217 0.21760789 0.06416861 4.75884724 0.326756
  0.05       2.92256667]]"
