,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,PN_RATE,CONF_DT50,CONF_DT250,CONF_DT1000
525,201428001010001,0142800101,1,87985.41,PNX,55.47305,0.9999343,0.999997,0.9998621
526,207448702010107,0824730201,32,102392.2,PNX,0.0068855546,1.0,1.0,1.0
527,207838901010020,0783890101,20,75084.04,PNX,0.0064784917,0.9999676,0.99997985,0.99981326
528,208220501010032,0822050101,32,51253.77,PNX,0.0069611087,0.99997103,0.99998415,0.9999639
529,208000401010056,0800040101,56,51898.44,PNX,0.005491054,0.999995,0.9999956,1.0
530,208827207010096,0882720701,96,51415.83,PNX,0.0055523333,1.0,0.99999976,0.9999974
531,208442101010227,0844210101,227,100551.5,PNX,0.0064709163,0.9999906,0.99990976,0.99920434
532,202071304010045,0841480701,41,71272.48,PNX,0.006243883,0.9999267,0.9999963,0.99993193
533,208627305010058,0862730501,58,65006.4,PNX,0.0062708436,0.9999987,1.0,0.9997272
534,205021401010061,0502140101,61,77982.79,PNX,0.011369793,0.99941194,0.9999944,0.999926
535,206771801010044,0881210101,17,71879.6,PNX,0.008440883,0.9999603,0.99999416,0.9999826
536,203059701010119,0305970101,102,98437.03,PNX,0.0050739087,0.99999344,0.99999344,0.9995492
537,207931836010030,0793183601,29,56691.36,PNX,0.0054291342,0.9999641,0.9999701,0.99980265
538,207481901010055,0748190101,60,52772.18,PNX,0.0082988525,0.9999715,0.9999976,1.0
539,201478001010069,0147800101,76,90283.45,PNX,0.006611419,0.9999988,0.9999585,0.9994773
540,201485605010095,0148560501,89,63331.74,PNX,0.007682417,0.9999869,0.9999827,0.9995875
541,201129721010058,0202670701,98,110255.6,PNX,0.0071821846,0.9999908,0.9999918,0.99927884
542,205552203010061,0555220301,60,56797.88,PNX,0.005724836,0.9999932,0.9999976,0.99999046
543,201080604010032,0555780101,32,101462.4,PNX,0.0073426724,0.99999464,0.9999944,0.99970514
544,203002702010042,0300270201,43,75903.66,PNX,0.016104754,0.9999697,0.99999523,0.9999409
545,205562603010065,0556260301,71,50268.4,PNX,0.0074746986,0.99999356,0.999995,0.999972
546,201080604010014,0604961801,12,94478.8,PNX,0.012570093,0.99992025,0.99997807,0.99964786
547,202026707010259,0202670701,271,110266.0,PNX,0.0069883475,0.9999746,0.9999709,0.9999975
548,202031703010021,0203170301,22,79757.47,PNX,0.01727428,0.9999771,0.9999751,0.9999894
549,201126101010026,0745110301,28,70852.93,PNX,0.0067535737,0.9999324,0.9999981,0.9999989
550,201124602010005,0400890301,13,56290.71,PNX,0.0051170494,0.99997914,0.999998,1.0
551,201108901010059,0673580201,88,87133.1,PNX,0.008589968,0.99999416,0.99995875,0.99985826
552,201080604015095,0604960801,34,90217.4,PNX,0.008243455,0.9999894,0.99999857,0.9991474
553,201129706010014,0202670701,22,110266.0,PNX,0.01433344,1.0,0.9999865,0.9998362
554,207437002010137,0743700201,122,100589.6,PNX,0.0065190657,0.99999964,0.9999689,0.999691
555,203059701015109,0305970101,123,98416.23,PNX,0.0055573666,0.99999285,1.0,0.999956
556,201501801010033,0690900201,17,73286.17,PNX,0.006687873,0.9999926,0.99999905,0.99937624
557,200563401010071,0502120101,80,90155.0,PNX,0.007565463,0.9999908,0.99999976,0.9996176
558,203025001010057,0302500101,59,75947.01,PNX,0.009806745,0.99999726,0.9999994,0.99902594
559,206010101010046,0844860701,78,92557.39,PNX,0.00580634,0.99999774,0.9999702,0.9994404
560,201109903010031,0844860101,20,101163.4,PNX,0.00744895,0.99988127,0.99990153,0.9995036
561,201128002010025,0791010101,27,120533.4,PNX,0.007632294,0.99998474,0.99996316,0.99996614
562,201068601010039,0803990301,53,98062.96,PNX,0.0071057198,0.99995446,0.9999988,0.99983025
563,201080604010027,0555780401,31,86431.79,PNX,0.0085494025,0.9999349,0.9999951,0.9997918
564,201080604010027,0604960701,24,82542.19,PNX,0.00991212,0.99988437,0.9999896,0.9997162
565,205557803010034,0555780301,34,105908.4,PNX,0.00868792,0.9999293,0.99997234,0.9999784
566,201080604010022,0604960601,11,104473.2,PNX,0.0077242283,0.9995111,0.99998593,0.9998012
567,201080604010022,0604960301,7,99410.99,PNX,0.015557054,0.9999548,0.99994326,0.99998486
568,201080607010115,0555782301,66,104096.2,PNX,0.0078832805,1.0,1.0,1.0
569,201080604010044,0555782301,56,104123.8,PNX,0.0063834363,1.0,1.0,1.0
570,207291611010009,0800290501,11,58716.91,PNX,0.008291508,0.99966824,0.99996364,0.99909985
571,207812103010060,0781210301,60,66170.03,PNX,0.0060206046,0.99999547,0.9999893,0.99999905
572,208030508010046,0803050501,58,110003.4,PNX,0.0051194597,0.9999994,0.9999999,1.0
573,208030507010027,0803050101,16,125174.4,PNX,0.0057784263,0.99995494,0.9999895,0.9990982
574,208229601010083,0822960101,83,76427.6,PNX,0.0069798594,0.9999925,0.9999999,0.9997496
575,202020602010010,0606150101,19,98308.6,PNX,0.0114461165,0.9999734,0.99999523,0.9999963
576,205026901010059,0551280101,43,59170.76,PNX,0.0056351908,0.9999877,0.99999213,0.9997601
577,203060601010006,0306060101,6,81536.01,PNX,0.00998618,0.999907,0.9999987,0.9999999
578,208851801010007,0885180101,7,97200.98,PNX,0.020961672,0.9994336,0.99992454,0.9990717
579,201096608010006,0109661001,6,65531.37,PNX,0.0189345,0.999728,0.999998,0.99999976
580,201096608010007,0109661001,9,65528.55,PNX,0.015228307,0.9991749,0.99991155,0.99995744
581,201124602010055,0400890201,23,69053.4,PNX,0.024149498,0.99999845,1.0,1.0
582,202046101010060,0204610101,64,71081.39,PNX,0.011248157,0.9999962,0.9999993,0.9999188
583,206530502010085,0653050801,28,63918.37,PNX,0.0070453663,0.9999449,0.999949,0.99968123
584,205562803010081,0556280301,77,69331.59,PNX,0.007945982,0.99999976,0.9999993,0.9998623
585,201112401010041,0111240101,43,97596.19,PNX,0.0062553845,0.999997,0.9999881,0.99997663
586,205010401010066,0501040101,64,51123.8,PNX,0.008917777,0.99999607,0.9999995,0.9999715
587,202031703010024,0203170301,25,79744.47,PNX,0.005736699,0.99999964,0.99999976,0.99999917
588,206935202010051,0693520201,50,104400.0,PNX,0.008924626,0.9999732,0.9999989,0.99983287
589,207446001010050,0744600101,49,96170.41,PNX,0.0073964456,0.9999987,0.99999595,0.99964046
590,207624701010058,0762470101,56,93748.17,PNX,0.005107848,0.9999999,1.0,0.99914324
591,207931838010050,0793183801,47,57709.57,PNX,0.0057399888,0.9999696,0.999987,0.99986887
592,203029001015172,0653380301,107,113074.0,PNX,0.005425019,0.99999964,0.99999917,0.9999951
593,204025611010053,0402561101,54,50755.25,PNX,0.0051971623,0.9999914,0.99991345,0.99991
594,201475101010063,0147510101,61,70645.61,PNX,0.005007896,0.9999968,0.9999975,0.9997701
595,202020602010085,0606150101,129,98308.6,PNX,0.008493925,0.9999989,0.9999995,0.99914193
596,201419804010033,0650510501,35,83224.66,PNX,0.0072861086,1.0,0.99999976,1.0
597,207816901010062,0781690101,60,99876.4,PNX,0.005618551,0.99998784,0.9999969,0.9992955
598,200731403010036,0764460301,20,66311.52,PNX,0.005843251,0.99953294,0.99990714,0.99935
599,201080604010081,0555780801,63,90207.05,PNX,0.0065804976,0.9999994,1.0,0.9994516
600,207226702010049,0722670201,48,65544.48,PNX,0.005699265,0.99999285,0.9999994,0.9995084
601,201122305015045,0551280201,50,55057.9,PNX,0.0055475966,0.9999374,0.999969,0.99992764
602,201026401010028,0650510501,58,83191.45,PNX,0.005996766,1.0,0.9999999,0.9998281
603,206524802010046,0652480301,44,75194.57,PNX,0.007026027,0.99999464,0.9999974,0.99999976
604,201092703010041,0763120401,62,79388.38,PNX,0.009592861,0.99999666,0.9999101,0.9995981
605,201108903010021,0300470101,21,68466.6,PNX,0.0075017246,0.9999932,0.999972,0.9997844
606,200805401010020,0723800301,37,97749.59,PNX,0.0062492257,0.99988973,0.9999995,0.9998437
607,206505105010010,0650510501,10,83194.04,PNX,0.011450565,0.99999976,0.9999994,1.0
608,208619102010060,0861910201,60,69054.78,PNX,0.009543322,0.9999982,0.99999845,0.99992394
609,208619102010016,0861910201,16,69078.21,PNX,0.012474827,0.99998796,0.9999964,0.9997435
610,202022103010009,0202210401,8,65806.91,PNX,0.016554372,0.9999161,0.99999654,0.9994462
611,208627707010035,0862770701,35,54132.95,PNX,0.006396648,0.9999875,0.9999995,0.9994168
612,207812103010044,0781210301,44,66274.03,PNX,0.0056204842,0.9999968,0.9999982,0.99928564
613,208627702010015,0891801701,28,100296.7,PNX,0.007996472,0.9999957,0.9999994,0.9999192
614,208019505010089,0801950401,87,101222.8,PNX,0.0070041874,0.9999964,0.99999976,0.9999938
615,208030508010021,0803050501,7,110019.0,PNX,0.011192872,0.9999684,0.9999994,1.0
616,208229601010144,0822960101,144,76425.25,PNX,0.0066187307,0.99998426,0.9999994,0.9993106
617,201645714010031,0164571401,31,52673.4,PNX,0.006478371,0.9999666,0.99998,0.99913436
618,200823401010016,0203560401,26,77628.7,PNX,0.0070022964,0.9999659,0.99996495,0.9996978
619,206733101010085,0821800201,62,118557.0,PNX,0.006025506,0.9999989,0.99999535,0.9999459
620,208414814010062,0841481401,62,83128.55,PNX,0.0054225414,0.9999981,0.99998903,0.9999769
621,200936502010078,0863890201,69,72040.78,PNX,0.007165882,0.9995308,0.9999584,0.9999546
622,208244505010118,0824450501,118,77991.16,PNX,0.009367146,0.9999833,0.9999987,0.9991867
623,201506103010040,0790590101,50,53365.88,PNX,0.005268271,0.9999336,0.99999547,0.99937326
624,206031901010020,0770190401,12,57658.67,PNX,0.016830254,0.9999603,0.99999344,0.9999145
625,206031901010035,0770180801,17,71028.07,PNX,0.010642779,0.9999956,0.99999917,0.9999995
626,207648002010076,0770190401,136,57674.28,PNX,0.007976816,0.99999726,0.99999213,0.99956363
627,207703803010028,0804910101,25,65596.63,PNX,0.012887717,0.99995947,0.9999887,0.99998033
628,208011001010036,0801100101,36,75485.8,PNX,0.005086512,0.99999607,0.9999999,0.9999995
629,208440201010065,0844020101,65,70276.57,PNX,0.007737966,0.9999995,0.9999815,1.0
630,207413002010183,0741300201,197,103446.2,PNX,0.0062673325,0.99997854,0.9999635,0.9998024
631,207619211010023,0761921101,22,51313.58,PNX,0.006528007,0.9999958,0.99994946,0.9999684
632,201122305010039,0502690201,66,60570.48,PNX,0.006534351,0.99999976,0.99999905,0.9999988
633,206925501010052,0692550101,44,80258.43,PNX,0.009248062,1.0,1.0,0.99997973
634,202009601010053,0200960101,65,60561.8,PNX,0.0069384663,0.9999995,1.0,0.99998105
635,201419801010044,0650510501,54,83237.62,PNX,0.006171712,0.99999607,0.9999999,1.0
636,206925501010074,0692550101,69,80258.43,PNX,0.008742977,0.9999963,0.99999964,0.99992716
637,201080604010007,0604961101,15,103708.8,PNX,0.0056251413,0.9997379,0.9999254,0.9994929
638,201359802010024,0760870101,17,108498.9,PNX,0.011070502,0.9998149,0.99999595,0.9994892
639,202022103010047,0202210401,47,65793.91,PNX,0.0077126306,0.99999285,0.99999285,0.99996865
640,205026901010044,0551280101,71,59165.54,PNX,0.0052021057,0.99999905,0.9999999,1.0
641,201490102010046,0149010201,47,54757.95,PNX,0.012852743,0.99999607,0.9999896,0.9999999
642,202104901010109,0210490101,99,87622.6,PNX,0.005102321,1.0,1.0,0.99998474
643,201108901010043,0792180301,30,112701.7,PNX,0.005314271,0.99979585,0.9999602,0.9991654
644,201506103010051,0790590101,54,53365.88,PNX,0.0050196946,0.9999981,0.9999987,0.9997744
645,201530302010013,0748190101,15,52756.57,PNX,0.012672693,0.99999034,0.9999988,1.0
646,201478001010078,0147800101,94,101309.0,PNX,0.007309648,0.99998343,0.9999987,0.99932957
647,205549203010039,0821240301,41,61985.03,PNX,0.005575369,1.0,0.99999857,0.9999155
648,201080607010174,0604961801,91,94478.8,PNX,0.0077367336,0.9999995,0.9999993,1.0
649,201080604010030,0604961801,47,94471.0,PNX,0.009221822,0.9999938,0.99999833,0.99957234
650,201080604010014,0555780201,8,113479.6,PNX,0.011128582,0.9997986,0.9999752,1.0
651,201080604010029,0555780101,18,101500.4,PNX,0.009812625,0.9998221,0.9999335,0.99942017
652,206059001010088,0605900101,88,76832.96,PNX,0.010585148,0.9999765,0.9999951,1.0
653,200813408010036,0803910401,73,85089.37,PNX,0.011642051,0.99999285,0.9999994,0.9998053
654,201122905010046,0653380301,42,113068.8,PNX,0.0062349937,0.99996805,0.9999912,0.99999356
655,207277801010043,0790381401,116,142295.3,PNX,0.005455929,0.9999939,0.9999988,0.9999949
656,206541101010041,0654110101,41,55965.0,PNX,0.016666627,0.99996245,0.9999845,0.99995947
657,204008903010112,0400890201,62,69061.18,PNX,0.019044045,0.9999994,1.0,1.0
658,201124602010069,0400890201,40,69061.18,PNX,0.01803942,0.99999845,0.99999976,1.0
659,208049101010096,0804910101,96,65625.25,PNX,0.008939132,0.9999939,0.99999774,0.9999994
660,206719301010030,0671930101,30,107413.8,PNX,0.006889763,0.99999607,0.99997294,0.9992207
661,201099502010007,0723800901,10,79224.59,PNX,0.014909516,0.999493,0.9999784,0.9993224
662,201489601010063,0148960101,59,55746.7,PNX,0.0131618725,0.9999995,0.99999785,0.9997731
663,207931836010040,0793183601,41,56717.35,PNX,0.005130276,0.9999826,0.9999902,0.99993634
664,201080604010038,0604960201,59,103396.8,PNX,0.005072978,0.9999819,0.99999607,0.9999573
665,201080604010093,0604960901,100,80334.8,PNX,0.00826823,0.9999957,0.9999989,0.9991899
666,201026403010036,0650510501,21,83224.66,PNX,0.008380479,1.0,1.0,1.0
667,207838901010083,0783890101,90,75076.24,PNX,0.006921954,0.9999211,0.99992335,0.9999976
668,202001301010080,0761630201,59,94828.89,PNX,0.010810216,0.99988604,0.99998856,0.9998331
669,201125903010151,0403200101,85,78344.15,PNX,0.026707102,0.9999758,0.9999989,1.0
670,205506401010068,0550640101,64,78898.3,PNX,0.0070988326,0.9999906,0.9999616,0.99990404
671,202031703010075,0203170301,79,79736.68,PNX,0.008254955,0.9999999,0.9999951,0.9999999
672,201080605010129,0555780901,113,92705.62,PNX,0.0054423725,1.0,0.9999994,0.9999999
673,202102801010091,0210280101,89,74547.19,PNX,0.005417499,0.9999993,0.9999939,0.999461
674,201108902010040,0554710801,31,76524.56,PNX,0.00917308,0.99996376,0.9999974,0.99987733
675,206750103010050,0675010301,51,67880.8,PNX,0.008229461,0.9999753,0.999966,0.99908364
676,206941701010109,0694170101,103,106900.0,PNX,0.007255021,1.0,1.0,1.0
677,201010401010024,0600540601,14,113596.6,PNX,0.010080592,0.99980634,0.9999628,0.99999416
678,205556502010016,0555650201,14,100636.0,PNX,0.007927834,0.99994886,0.9999343,0.9999577
679,205562603015068,0556260301,70,50268.4,PNX,0.0069026845,1.0,0.99999964,0.99999654
680,206925501010064,0692550101,57,80281.85,PNX,0.008535524,0.9999851,0.99999106,0.99962056
681,206750103010058,0675010301,60,67909.39,PNX,0.008010794,0.99997914,0.99999344,0.9999876
682,201113501010176,0505670101,132,96162.01,PNX,0.00794997,0.99956506,0.999951,0.9995078
683,206931904010116,0693190401,108,96909.8,PNX,0.0066286,0.9999988,0.99998677,0.9992466
684,202026707010291,0202670801,158,122103.8,PNX,0.005467906,0.99997354,0.99999833,0.9997292
685,207624701010043,0762470101,42,93722.2,PNX,0.005170061,0.9999989,0.99999833,1.0
686,202009601010042,0200960101,46,60408.46,PNX,0.0070414655,0.99999666,0.99999964,0.9999658
687,203002702010064,0300270201,71,76070.78,PNX,0.013992474,0.99999964,0.99999964,0.9999331
688,200703405015059,0200340101,51,71561.68,PNX,0.0062534707,0.99999774,0.99999833,0.99997985
689,202022103010034,0202210401,35,65773.09,PNX,0.008669403,0.9999913,0.99999917,0.9997806
690,207610701010121,0761070201,41,101662.6,PNX,0.0075698304,0.9996588,0.9999865,0.9993248
691,206519002010110,0651900201,117,101717.2,PNX,0.005591484,0.99999523,0.9999999,0.99999523
692,205511501015089,0551150101,86,85079.75,PNX,0.006379447,0.9999969,0.9999995,0.9991437
693,207637204010032,0763720401,33,94398.16,PNX,0.005214987,0.999997,0.99999475,0.99997246
694,201046603010074,0144530101,61,65457.58,PNX,0.02008951,0.99999535,1.0,0.99998903
695,207838806010028,0783880601,24,99560.78,PNX,0.005697754,0.9999646,0.9999865,0.99995756
696,206717001010069,0671700101,67,79258.38,PNX,0.007096627,0.99998856,0.9999989,0.9999801
697,206717001010047,0671700101,45,79240.2,PNX,0.006988941,0.99999106,0.99999845,0.99917537
698,208272503010040,0911990101,30,99650.2,PNX,0.0052311937,0.9999989,1.0,1.0
699,201080605010098,0604961001,43,91607.47,PNX,0.0064966166,0.9999862,0.9999933,0.9998951
700,201080604010020,0555782301,50,104092.6,PNX,0.00808556,1.0,1.0,1.0
701,204010901010053,0401090101,53,61190.58,PNX,0.006610065,0.9999856,0.9999993,0.99987376
702,208918011010064,0891801701,56,100296.7,PNX,0.006981806,0.9999968,0.99999976,0.9998386
703,208019505010009,0801950201,14,122849.4,PNX,0.008614009,0.99911076,0.9999956,0.9995876
704,208030508010015,0803050501,19,110011.2,PNX,0.008662982,0.9999931,1.0,1.0
705,208030508010013,0803050501,8,110011.2,PNX,0.009558055,0.9998411,0.99993825,0.9999826
706,201108902010009,0511580201,8,85044.98,PNX,0.012684698,0.9999677,0.99999785,0.99998856
707,208000401010009,0800040101,9,58230.59,PNX,0.008757208,0.9999969,0.9999933,0.9999999
708,208910701010073,0891070101,73,89779.61,PNX,0.005965197,0.9999784,0.9999721,0.99989235
709,205558702010015,0555870201,15,80873.0,PNX,0.0051788264,0.999997,1.0,0.99999976
710,200215402010017,0502160101,22,74061.0,PNX,0.012099241,0.9995683,0.99999523,0.99956375
711,208235805010136,0823580501,136,110816.4,PNX,0.0050096605,0.9999653,0.9999664,0.9993961
712,201090804010025,0841481601,28,89431.02,PNX,0.006440319,0.9999031,0.9999565,0.99945253
713,208819101010126,0881910201,151,77915.86,PNX,0.009227221,0.9999856,0.9999918,0.9995271
714,208225805010097,0822580601,52,52554.65,PNX,0.005743989,0.9999747,0.9999862,0.99988604
715,205556502010038,0555650301,33,96379.41,PNX,0.005253073,0.9999485,0.9999677,0.9999143
716,208225804010029,0822580601,32,52554.65,PNX,0.0060732956,0.999984,0.99999917,0.99999034
717,208000308010032,0800031001,38,82122.44,PNX,0.009080214,0.9998872,0.9999864,0.9999958
718,201124602010014,0400890301,2,56288.09,PNX,0.012268646,0.99908936,0.99999785,1.0
719,201124602010045,0400890201,50,69061.19,PNX,0.023014393,0.9999994,1.0,1.0
720,207434602010070,0801100101,21,75516.99,PNX,0.0057136845,0.9998461,0.9999963,0.99958557
721,206505105010071,0650510501,64,83194.04,PNX,0.005780658,1.0,1.0,1.0
722,206059001010040,0605900101,46,76832.96,PNX,0.01753139,0.99998987,0.9999982,0.9999871
723,201359802010045,0760870101,36,108465.1,PNX,0.005851336,0.9999951,0.99997497,0.99973255
724,201080623010154,0604961801,112,94473.6,PNX,0.0067794467,0.99999964,0.9999994,1.0
725,207637004010042,0763700301,18,53150.15,PNX,0.0055316426,1.0,1.0,1.0
726,201080605010112,0604960301,44,99382.38,PNX,0.008541504,0.99995446,0.9999579,0.9999999
727,201099803010074,0504260101,63,101210.2,PNX,0.006608862,0.99999595,0.99999785,0.9995623
728,201111701010047,0111170101,31,78397.42,PNX,0.0057369643,0.9999795,0.99999,0.9998934
729,201108901010120,0673580201,81,87133.1,PNX,0.0078017497,0.9999901,0.9999653,0.99974626
730,201080604010037,0604960301,84,99410.99,PNX,0.0055914284,0.99999845,0.99999976,1.0
731,205546802010065,0554680301,50,61514.11,PNX,0.008895062,0.99942136,0.99999297,0.9998882
732,206717001010081,0671700101,69,79240.2,PNX,0.006800758,0.9999993,0.99999976,0.9998323
733,200773401010120,0555630401,212,103108.6,PNX,0.006335179,0.99996185,0.9999995,1.0
734,201122902010083,0206080101,140,55594.42,PNX,0.007908952,0.99999976,0.9999933,0.9999945
735,202031703010055,0203170301,53,79741.88,PNX,0.008172893,1.0,0.9999995,1.0
736,203059701010121,0305970101,127,98437.03,PNX,0.0050563863,0.99999595,0.9999285,0.99952066
737,205029701010069,0502970101,77,57863.67,PNX,0.005748494,0.9999765,0.99999845,0.9998104
738,200215402010024,0502160101,26,74061.0,PNX,0.020076936,0.9992291,0.9999298,0.9999987
739,207446401015019,0744640101,18,105765.4,PNX,0.0066238497,0.99999917,0.99997234,0.9999151
740,207226101010065,0790580101,77,81732.5,PNX,0.0050932,0.9999995,1.0,0.9999982
741,206941701010045,0694170101,47,113394.3,PNX,0.006104812,1.0,1.0,1.0
742,204025610010025,0402561001,25,54504.5,PNX,0.008762042,0.9999814,0.99999845,0.999729
743,206010101015067,0844860401,35,111352.8,PNX,0.007232647,0.999816,0.9999722,0.9995845
744,205503501010088,0841800201,104,113687.6,PNX,0.006212253,0.99999845,0.9999918,0.99998677
745,208849920010124,0884992001,124,67504.88,PNX,0.0054627424,0.9999988,0.99999964,0.99984884
746,201095201010079,0210490101,61,87622.6,PNX,0.0077465354,0.99999845,0.9999975,0.99998665
747,208031605010049,0884992001,26,67504.88,PNX,0.010128439,0.9999709,0.99999356,0.9999176
748,208031605010014,0884992001,20,67497.08,PNX,0.010548897,0.99995613,0.999972,0.9996679
749,208045802010034,0804580201,34,57509.4,PNX,0.010454377,0.9999932,0.9999548,0.9996075
750,208045802010065,0804580201,65,57498.97,PNX,0.008398967,0.99999714,0.99999857,0.9997682
751,208808101010070,0880810201,46,93804.34,PNX,0.0074255452,0.9999875,0.9999857,0.99999976
752,208511805010089,0864560101,68,105774.9,PNX,0.006176439,0.9999964,0.9999993,0.99936694
753,208938101010066,0893810601,53,61017.79,PNX,0.0052661537,0.99995184,0.99998426,0.9999782
754,208819101010117,0881910201,100,77905.47,PNX,0.0052799643,0.9999894,0.99999607,0.9991775
755,208404401010028,0840440201,33,68732.23,PNX,0.009275206,0.99992406,0.9999404,0.9990778
756,208619801010048,0861980101,48,54100.78,PNX,0.008721175,0.9999976,0.99999714,0.9999896
757,208709101010050,0870910301,44,99399.6,PNX,0.0061633037,0.99999785,0.99999976,0.99993396
758,206031902010062,0770180801,64,71041.04,PNX,0.00789608,0.9999988,0.9999951,0.9999993
759,208924101010049,0892410101,49,79315.6,PNX,0.0054164166,0.9999784,0.99996734,0.99936455
760,207446401010030,0744640101,30,105781.0,PNX,0.0071311314,0.99999964,0.99999547,0.99996316
761,206719301010009,0671930101,9,107413.8,PNX,0.009673471,0.99987733,0.9999504,0.99998665
762,208440201010031,0844020101,31,70263.57,PNX,0.0077199736,0.9999999,0.9999968,0.9999995
763,200329401010040,0500540101,96,61004.52,PNX,0.005785694,0.99999297,0.99998474,0.9993088
764,207437002010095,0743700201,108,100589.6,PNX,0.0069568288,0.99999976,0.99998844,0.9996486
765,203059701010099,0305970101,110,98405.84,PNX,0.0051482026,0.99997056,0.9999845,0.9995888
766,203037202010017,0303720301,10,67779.4,PNX,0.04795339,0.99996185,0.99999785,0.99945897
767,201125103010014,0652480301,16,75210.19,PNX,0.008082731,0.99989164,0.9999702,0.99972326
768,206059001010141,0605900101,152,76838.16,PNX,0.006758355,0.9999981,0.9999994,0.9999999
769,201489601010089,0148960101,88,55746.7,PNX,0.011038984,0.9999851,0.99997556,0.99949884
770,202025601010033,0502140101,143,77954.19,PNX,0.006035561,0.99999845,0.99999404,0.9997985
771,201080604010049,0555780401,57,86431.78,PNX,0.008822121,0.99999785,0.9999995,0.9999759
772,206019305010093,0601930501,104,104252.2,PNX,0.005384392,0.9999995,1.0,0.99997246
773,203002405010036,0694170101,34,106920.6,PNX,0.008803448,0.9999999,1.0,1.0
774,201247125010039,0204040101,33,76694.81,PNX,0.005538568,0.99987185,0.99991393,0.9992501
775,202020602010050,0606150101,64,98285.2,PNX,0.010235542,0.9999964,0.99999964,0.9999889
776,201122905010030,0653380301,70,113040.2,PNX,0.005860182,0.9999958,0.9999949,1.0
777,207610701010071,0761070101,75,90685.39,PNX,0.0066473507,0.9999852,0.999946,0.99916816
778,201247125010068,0204040301,67,57711.32,PNX,0.009253819,0.9999753,0.9999236,0.9994935
779,201481701010064,0148170101,60,67711.02,PNX,0.0077385805,0.99999917,0.9999516,0.9999757
780,206019305015109,0601930501,88,104252.2,PNX,0.005347988,0.9999995,0.9999995,0.9998161
781,202022103010038,0202210301,39,65172.63,PNX,0.005341429,0.99997234,0.9999244,0.999537
782,201489601010069,0148960101,66,55777.87,PNX,0.010322067,0.99999547,0.99999833,0.99904424
783,203025603010005,0723270101,6,78046.77,PNX,0.008787504,0.99999774,1.0,1.0
784,200147406010042,0401090101,29,61193.18,PNX,0.0065608225,0.9999728,0.9999995,0.99995255
785,203059701010228,0305970101,166,98418.84,PNX,0.006244188,0.9999765,0.9999968,0.99989843
786,202026707010192,0202670801,196,106322.9,PNX,0.0051747337,0.9999738,0.99999094,0.9996629
787,201080604010017,0555782301,30,83215.9,PNX,0.011614283,1.0,1.0,1.0
788,207229001010048,0864110201,34,84735.51,PNX,0.00586395,0.9999716,0.9999691,0.99999905
789,207229001010022,0864110201,13,84727.69,PNX,0.005388876,0.99996877,0.99997675,0.9998468
790,208418002010113,0841800201,113,113679.8,PNX,0.0063830265,0.9999937,0.99996746,0.9999144
791,201096612010006,0109661201,6,50614.19,PNX,0.014207685,0.99967754,0.9999862,0.9997297
792,208414819010085,0841481901,85,85233.2,PNX,0.0065877107,0.9999989,0.99999714,0.9993167
793,203025001010044,0302500101,44,75947.01,PNX,0.0077906447,0.99999857,0.99999547,0.99994385
794,201068601010045,0803990301,48,98062.96,PNX,0.0074066254,0.9999802,0.99999905,0.99988806
795,202104801010087,0694670101,43,84486.96,PNX,0.005512799,0.9999982,0.9999999,0.9994056
796,207291611010042,0800290501,15,58719.5,PNX,0.0064303805,0.99997365,0.99999297,0.9996388
797,207812103010085,0781210301,85,66175.23,PNX,0.005224237,0.99999964,0.999995,0.999892
798,208918011010051,0891801701,46,100350.7,PNX,0.0071232365,0.99999607,0.9999995,0.99990785
799,207444003010031,0744400301,32,86602.24,PNX,0.005335429,0.99999845,0.99999845,0.99999976
800,208030508010023,0803050501,30,110019.0,PNX,0.006148965,0.99999976,0.999998,1.0
801,208030508010042,0803050501,42,110019.0,PNX,0.0058503584,0.99999976,1.0,1.0
802,204000102010011,0400010201,11,62881.79,PNX,0.013586006,0.99998844,0.99998105,0.9999784
803,200669401010115,0501790101,88,107918.2,PNX,0.0054037306,0.99978894,0.9999018,0.9999627
804,208229601010054,0822960201,59,103195.6,PNX,0.00523171,0.99999976,0.99999964,0.99999285
805,208827202010049,0882720701,21,51410.66,PNX,0.007089746,0.9999968,0.99996865,0.9990497
806,203002702010057,0300270201,57,76070.78,PNX,0.011148783,0.999954,0.9999958,0.9996891
807,200823401010024,0203560401,38,77623.5,PNX,0.005091999,0.9999937,0.99999833,0.99953365
808,208046801010056,0804680101,56,94321.16,PNX,0.00801787,0.99999857,0.9999999,0.9999995
809,201126101010016,0745110301,18,70885.33,PNX,0.008224705,0.99995875,0.9999398,0.99996245
810,208028901010036,0802890101,36,51941.12,PNX,0.0076856567,0.99998605,0.9999927,0.9999312
811,205563001010064,0824450201,92,84983.6,PNX,0.006472577,0.9999993,0.9999999,0.9999702
812,201096608010029,0109661001,22,65528.55,PNX,0.007667028,0.9999809,0.9999398,0.99955684
813,200980101010033,0551830201,48,89689.59,PNX,0.008983022,0.99999344,1.0,0.99999666
814,203029001010175,0302900101,175,105541.8,PNX,0.008054806,0.99999523,0.9999378,0.9999839
815,202124802010103,0824450501,123,77991.16,PNX,0.0124464305,0.99995685,0.9999987,0.9996588
816,208612603010039,0861260301,39,50021.37,PNX,0.0074906503,0.9998062,0.99992883,0.99999595
