,SRCID,OBSID,SRC_NUM,EP_ONTIME,INST,FEAT_VALS
48,201014403010014,0841481101,11,50533.72,PNX,"[[ 1.75195053e-01  3.70370370e-01  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.33953335e+00
   3.61322852e-01 -9.66004512e-01 -1.85954895e+01 -1.10100955e-02
   5.60000000e-01  1.08218495e+00]]"
49,207003812010094,0782670201,31,72994.0,PNX,"[[ 0.55461901  0.27906977  0.03488372  0.02325581  0.          0.
   0.          1.14361296  1.18236533  1.82562552 11.50618458  0.16077854
   0.52380952  1.16282548]]"
50,205002401010068,0500240101,68,74266.4,PNX,"[[1.22045124e+00 1.14583333e-01 6.25000000e-02 4.16666667e-02
  2.08333333e-02 0.00000000e+00 0.00000000e+00 6.90533054e-01
  2.41112326e+00 5.88593646e+00 3.26561279e+01 1.45444289e-01
  7.65957447e-01 3.71832433e-01]]"
51,201645609010045,0164560901,52,55988.34,PNX,"[[  0.71656084   0.19672131   0.04918033   0.03278689   0.
    0.           0.           0.87973988   1.65724871   2.42766112
  -20.25984383   0.08182217   0.37288136   0.86580766]]"
52,204051002010026,0670810101,66,106281.7,PNX,"[[ 7.28302300e-01  2.24299065e-01  2.80373832e-02  2.80373832e-02
   9.34579439e-03  9.34579439e-03  0.00000000e+00  1.00523046e+00
   2.63735374e+00  1.06684978e+01 -1.72150326e+00  1.37934908e-01
   3.52380952e-01  1.07240359e+00]]"
53,207619211010032,0761921101,32,51290.19,PNX,"[[ 0.91698098  0.09090909  0.04545455  0.02272727  0.02272727  0.02272727
   0.          0.61281548  3.4025059  14.21763136 11.44273853  0.16300233
   0.23809524  1.59534071]]"
54,208830401010083,0883040101,83,66763.99,PNX,"[[ 1.83367848  0.10344828  0.06896552  0.03448276  0.          0.
   0.          0.26346622  2.76678996  6.62204865 -8.12805843  0.24554366
   0.82142857  0.53639975]]"
55,208830401010082,0883040101,82,66763.99,PNX,"[[ 1.63989806  0.0862069   0.06896552  0.03448276  0.01724138  0.
   0.          0.34353836  2.948667    8.12575665 -8.21875954  0.02093161
   0.78571429  0.56538006]]"
56,207449304010028,0744930401,28,67684.26,PNX,"[[ 0.45653826  0.30612245  0.06122449  0.          0.          0.
   0.          1.65922938  0.27172552 -0.61489692  4.5133462   0.19109958
   0.29787234  2.02490123]]"
57,208520603010004,0852060301,4,58284.8,PNX,"[[ 0.26113585  0.32608696  0.06521739  0.          0.          0.
   0.          1.46258089  0.52716609 -0.27909006  3.04817414  0.16765948
   0.29545455  1.73632875]]"
58,207229001010057,0864110101,136,116105.6,PNX,"[[ 1.39504898e+00  1.01851852e-01  6.48148148e-02  1.85185185e-02
   9.25925926e-03  9.25925926e-03  9.25925926e-03  5.06607405e-01
   3.35583325e+00  1.37245630e+01 -1.52170467e+01  2.01819643e-01
   7.26415094e-01  9.84744642e-01]]"
59,201491706010008,0841481701,12,95788.13,PNX,"[[  0.35821408   0.40243902   0.02439024   0.           0.
    0.           0.           1.68078305   0.10930802  -1.02935601
  -21.71315002   0.23289707   0.1375       2.31770244]]"
60,207823301010013,0782330301,20,106578.2,PNX,"[[3.96773487e-01 3.03370787e-01 4.49438202e-02 1.12359551e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 1.18686401e+00
  4.74222341e-01 2.44038465e-01 1.22106857e+01 2.15640634e-01
  3.10344828e-01 1.86350182e+00]]"
61,208637801010051,0863780201,49,56209.38,PNX,"[[ 1.16186833  0.11940299  0.05970149  0.01492537  0.01492537  0.
   0.          0.93098612  2.09874487  4.7557948  -6.174541    0.19937754
   0.50769231  1.45838444]]"
62,208442101010197,0844210101,197,75273.24,PNX,"[[1.05458677e+00 1.61290323e-01 9.67741935e-02 1.07526882e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00787044e+00
  1.54717105e+00 1.59966389e+00 1.07706881e+01 2.44402185e-01
  6.59340659e-01 7.80669888e-01]]"
63,208046801010084,0804680101,84,94323.54,PNX,"[[ 1.78648829e+00  1.00000000e-01  5.00000000e-02  4.00000000e-02
   2.00000000e-02  1.00000000e-02  1.00000000e-02  2.41843934e-01
   3.85249537e+00  1.63541554e+01 -1.34310408e+01  2.05888152e-01
   6.63265306e-01  7.29012042e-01]]"
