,Features Used,Validation Accuracy,Sim Test Accuracy,Real Test Accuracy,Real Test Completeness,Real Test Purity,F1 Score,Metric Value
0,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",0.9258333444595336,0.925599992275238,0.4202898442745209,1.0,0.2452830188679245,0.393939393939394,0.393939393939394
1,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11)",0.9320555329322816,0.9341999888420104,0.3913043439388275,0.9230769230769232,0.2264150943396226,0.3636363636363636,0.3636363636363636
2,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12)",0.936888873577118,0.9350000023841858,0.2173912972211837,1.0,0.1940298507462686,0.325,0.325
3,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13)",0.9383888840675354,0.9369999766349792,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
4,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11)",0.9211666584014891,0.9218000173568726,0.7246376872062683,0.9230769230769232,0.4,0.5581395348837209,0.5581395348837209
5,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12)",0.917888879776001,0.9172000288963318,0.5362318754196167,1.0,0.2888888888888888,0.4482758620689655,0.4482758620689655
6,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 13)",0.8382222056388855,0.8402000069618225,0.2028985470533371,1.0,0.1911764705882352,0.3209876543209876,0.3209876543209876
7,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12)",0.938111126422882,0.9372000098228456,0.2318840622901916,0.9230769230769232,0.1875,0.3116883116883117,0.3116883116883117
8,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 13)",0.9326111078262328,0.9315000176429749,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
9,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 13)",0.9374444484710692,0.9373000264167786,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
10,"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11)",0.9035000205039978,0.9035000205039978,0.4057970941066742,0.9230769230769232,0.2307692307692307,0.3692307692307692,0.3692307692307692
11,"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12)",0.9232222437858582,0.9236000180244446,0.4927536249160766,0.9230769230769232,0.2608695652173913,0.4067796610169491,0.4067796610169491
12,"(0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 13)",0.9273889064788818,0.92739999294281,0.2028985470533371,1.0,0.1911764705882352,0.3209876543209876,0.3209876543209876
13,"(0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 12)",0.9388889074325562,0.9366999864578248,0.2898550629615783,0.9230769230769232,0.2,0.3287671232876712,0.3287671232876712
14,"(0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 13)",0.9431666731834412,0.9386000037193298,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
15,"(0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 13)",0.9349444508552552,0.935699999332428,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
16,"(0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12)",0.924833357334137,0.9236000180244446,0.4927536249160766,0.9230769230769232,0.2608695652173913,0.4067796610169491,0.4067796610169491
17,"(0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 13)",0.9272222518920898,0.9276999831199646,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
18,"(0, 1, 2, 3, 4, 5, 6, 7, 10, 12, 13)",0.6251111030578613,0.6407999992370605,0.260869562625885,0.6923076923076923,0.1607142857142857,0.2608695652173913,0.2608695652173913
19,"(0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13)",0.9282222390174866,0.9258999824523926,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
20,"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11)",0.9311110973358154,0.9298999905586244,0.47826087474823,0.9230769230769232,0.2553191489361702,0.4,0.4
21,"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 12)",0.9247221946716307,0.9233999848365784,0.4202898442745209,1.0,0.2452830188679245,0.393939393939394,0.393939393939394
22,"(0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 13)",0.9231666922569276,0.9246000051498412,0.2173912972211837,0.9230769230769232,0.1846153846153846,0.3076923076923077,0.3076923076923077
23,"(0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12)",0.936388909816742,0.9370999932289124,0.260869562625885,0.9230769230769232,0.1935483870967742,0.3199999999999999,0.3199999999999999
24,"(0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13)",0.941777765750885,0.9401000142097472,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
25,"(0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 13)",0.9402777552604676,0.9384999871253968,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
26,"(0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12)",0.9217222332954408,0.9210000038146972,0.5797101259231567,0.9230769230769232,0.3,0.4528301886792453,0.4528301886792453
27,"(0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 13)",0.9253333210945128,0.9251999855041504,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
28,"(0, 1, 2, 3, 4, 5, 6, 8, 10, 12, 13)",0.9211111068725586,0.9205999970436096,0.2028985470533371,1.0,0.1911764705882352,0.3209876543209876,0.3209876543209876
29,"(0, 1, 2, 3, 4, 5, 6, 8, 11, 12, 13)",0.9356666803359984,0.9379000067710876,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
30,"(0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12)",0.9267777800559998,0.9279999732971193,0.3768115937709808,0.9230769230769232,0.2222222222222222,0.3582089552238806,0.3582089552238806
31,"(0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 13)",0.9290555715560912,0.9311000108718872,0.2173912972211837,1.0,0.1940298507462686,0.325,0.325
32,"(0, 1, 2, 3, 4, 5, 6, 9, 10, 12, 13)",0.9313333630561828,0.9272000193595886,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
33,"(0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13)",0.5024444460868835,0.5,0.8115941882133484,0.0,0.0,0.0,0.0
34,"(0, 1, 2, 3, 4, 5, 6, 10, 11, 12, 13)",0.9313889145851136,0.930400013923645,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
35,"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11)",0.9107221961021424,0.9178000092506408,0.5652173757553101,1.0,0.3023255813953488,0.4642857142857142,0.4642857142857142
36,"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12)",0.8684999942779541,0.8671000003814697,0.739130437374115,0.9230769230769232,0.4137931034482758,0.5714285714285715,0.5714285714285715
37,"(0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 13)",0.9098333120346068,0.9156000018119812,0.2173912972211837,0.9230769230769232,0.1846153846153846,0.3076923076923077,0.3076923076923077
38,"(0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12)",0.93066668510437,0.9325000047683716,0.4637681245803833,0.9230769230769232,0.25,0.3934426229508196,0.3934426229508196
39,"(0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 13)",0.9386666417121888,0.9388999938964844,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
40,"(0, 1, 2, 3, 4, 5, 7, 8, 9, 12, 13)",0.940500020980835,0.9380999803543092,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
41,"(0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12)",0.9232777953147888,0.9251999855041504,0.6231883764266968,1.0,0.3333333333333333,0.5,0.5
42,"(0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13)",0.923888862133026,0.9208999872207642,0.2173912972211837,1.0,0.1940298507462686,0.325,0.325
43,"(0, 1, 2, 3, 4, 5, 7, 8, 10, 12, 13)",0.913277804851532,0.911400020122528,0.3188405930995941,0.9230769230769232,0.2068965517241379,0.3380281690140845,0.3380281690140845
44,"(0, 1, 2, 3, 4, 5, 7, 8, 11, 12, 13)",0.940500020980835,0.9388999938964844,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
45,"(0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12)",0.9024999737739564,0.9021000266075134,0.3188405930995941,1.0,0.2166666666666666,0.3561643835616438,0.3561643835616438
46,"(0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 13)",0.9306111335754396,0.930400013923645,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
47,"(0, 1, 2, 3, 4, 5, 7, 9, 10, 12, 13)",0.9203333258628844,0.9235000014305116,0.2318840622901916,1.0,0.1969696969696969,0.3291139240506329,0.3291139240506329
48,"(0, 1, 2, 3, 4, 5, 7, 9, 11, 12, 13)",0.9381666779518129,0.9373000264167786,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
49,"(0, 1, 2, 3, 4, 5, 7, 10, 11, 12, 13)",0.9217777848243712,0.9203000068664552,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
50,"(0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12)",0.929444432258606,0.9286999702453612,0.3913043439388275,0.9230769230769232,0.2264150943396226,0.3636363636363636,0.3636363636363636
51,"(0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 13)",0.9144444465637208,0.9138000011444092,0.304347813129425,0.9230769230769232,0.2033898305084746,0.3333333333333333,0.3333333333333333
52,"(0, 1, 2, 3, 4, 5, 8, 9, 10, 12, 13)",0.9182222485542296,0.9178000092506408,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
53,"(0, 1, 2, 3, 4, 5, 8, 9, 11, 12, 13)",0.940833330154419,0.939300000667572,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
54,"(0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 13)",0.9296666383743286,0.926699995994568,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
55,"(0, 1, 2, 3, 4, 5, 9, 10, 11, 12, 13)",0.929611086845398,0.9305999875068665,0.2173912972211837,0.9230769230769232,0.1846153846153846,0.3076923076923077,0.3076923076923077
56,"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11)",0.9305555820465088,0.9290000200271606,0.47826087474823,0.9230769230769232,0.2553191489361702,0.4,0.4
57,"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 12)",0.929444432258606,0.9262999892234802,0.4492753744125366,1.0,0.2549019607843137,0.40625,0.40625
58,"(0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 13)",0.921833336353302,0.9196000099182128,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
59,"(0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12)",0.9375,0.9369999766349792,0.2463768124580383,0.9230769230769232,0.1904761904761904,0.3157894736842105,0.3157894736842105
60,"(0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 13)",0.9372777938842772,0.9388999938964844,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
61,"(0, 1, 2, 3, 4, 6, 7, 8, 9, 12, 13)",0.9407777786254884,0.9376000165939332,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
62,"(0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12)",0.9252222180366516,0.9218000173568726,0.5362318754196167,0.9230769230769232,0.2790697674418604,0.4285714285714285,0.4285714285714285
63,"(0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 13)",0.9275000095367432,0.9261000156402588,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
64,"(0, 1, 2, 3, 4, 6, 7, 8, 10, 12, 13)",0.9192777872085572,0.916800022125244,0.2173912972211837,1.0,0.1940298507462686,0.325,0.325
65,"(0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13)",0.9340555667877196,0.9361000061035156,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
66,"(0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12)",0.8807777762413025,0.8804000020027161,0.4057970941066742,1.0,0.2407407407407407,0.3880597014925373,0.3880597014925373
67,"(0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 13)",0.9279444217681884,0.9283000230789183,0.2173912972211837,0.9230769230769232,0.1846153846153846,0.3076923076923077,0.3076923076923077
68,"(0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13)",0.9120000004768372,0.911899983882904,0.3333333432674408,0.9230769230769232,0.2105263157894736,0.3428571428571428,0.3428571428571428
69,"(0, 1, 2, 3, 4, 6, 7, 9, 11, 12, 13)",0.930833339691162,0.9333000183105468,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
70,"(0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 13)",0.9222777485847472,0.9236999750137328,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
71,"(0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 12)",0.9267777800559998,0.927299976348877,0.4347825944423675,0.9230769230769232,0.24,0.3809523809523809,0.3809523809523809
72,"(0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 13)",0.9322777986526488,0.930899977684021,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
73,"(0, 1, 2, 3, 4, 6, 8, 9, 10, 12, 13)",0.9219444394111632,0.9257000088691713,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
74,"(0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 13)",0.9274444580078124,0.9276000261306764,0.1739130467176437,0.9230769230769232,0.1764705882352941,0.2962962962962963,0.2962962962962963
75,"(0, 1, 2, 3, 4, 6, 8, 10, 11, 12, 13)",0.9211666584014891,0.9211999773979188,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
76,"(0, 1, 2, 3, 4, 6, 9, 10, 11, 12, 13)",0.9321110844612122,0.9293000102043152,0.2028985470533371,0.9230769230769232,0.1818181818181818,0.3037974683544304,0.3037974683544304
77,"(0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12)",0.9280555844306946,0.9283999800682068,0.52173912525177,0.9230769230769232,0.2727272727272727,0.4210526315789473,0.4210526315789473
78,"(0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 13)",0.7748888731002808,0.7736999988555908,0.3188405930995941,0.7692307692307693,0.1851851851851851,0.2985074626865671,0.2985074626865671
79,"(0, 1, 2, 3, 4, 7, 8, 9, 10, 12, 13)",0.9204999804496764,0.9215999841690063,0.3333333432674408,0.9230769230769232,0.2105263157894736,0.3428571428571428,0.3428571428571428
80,"(0, 1, 2, 3, 4, 7, 8, 9, 11, 12, 13)",0.9396111369132996,0.9384999871253968,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
81,"(0, 1, 2, 3, 4, 7, 8, 10, 11, 12, 13)",0.7502777576446533,0.7587000131607056,0.2463768124580383,1.0,0.2,0.3333333333333333,0.3333333333333333
82,"(0, 1, 2, 3, 4, 7, 9, 10, 11, 12, 13)",0.9255555272102356,0.9246000051498412,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
83,"(0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13)",0.9323333501815796,0.9293000102043152,0.2173912972211837,0.9230769230769232,0.1846153846153846,0.3076923076923077,0.3076923076923077
84,"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11)",0.9296666383743286,0.9294000267982484,0.5652173757553101,0.9230769230769232,0.2926829268292683,0.4444444444444444,0.4444444444444444
85,"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12)",0.9258888959884644,0.9244999885559082,0.4202898442745209,1.0,0.2452830188679245,0.393939393939394,0.393939393939394
86,"(0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 13)",0.9101666808128356,0.9056000113487244,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
87,"(0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12)",0.938277781009674,0.9354000091552734,0.2463768124580383,0.9230769230769232,0.1904761904761904,0.3157894736842105,0.3157894736842105
88,"(0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 13)",0.9429444670677184,0.9398999810218812,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
89,"(0, 1, 2, 3, 5, 6, 7, 8, 9, 12, 13)",0.9417222142219543,0.9387000203132628,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
90,"(0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12)",0.92338889837265,0.9240000247955322,0.6376811861991882,1.0,0.3421052631578947,0.5098039215686275,0.5098039215686275
91,"(0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 13)",0.9243888854980468,0.9211000204086304,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
92,"(0, 1, 2, 3, 5, 6, 7, 8, 10, 12, 13)",0.9193888902664183,0.9215999841690063,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
93,"(0, 1, 2, 3, 5, 6, 7, 8, 11, 12, 13)",0.9404444694519044,0.939300000667572,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
94,"(0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12)",0.887333333492279,0.8913999795913696,0.5942028760910034,1.0,0.3170731707317073,0.4814814814814814,0.4814814814814814
95,"(0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 13)",0.9325000047683716,0.9308000206947328,0.2028985470533371,1.0,0.1911764705882352,0.3209876543209876,0.3209876543209876
96,"(0, 1, 2, 3, 5, 6, 7, 9, 10, 12, 13)",0.923722207546234,0.9248999953269958,0.2318840622901916,1.0,0.1969696969696969,0.3291139240506329,0.3291139240506329
97,"(0, 1, 2, 3, 5, 6, 7, 9, 11, 12, 13)",0.938111126422882,0.9376999735832214,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.0
98,"(0, 1, 2, 3, 5, 6, 7, 10, 11, 12, 13)",0.9265000224113464,0.9243999719619752,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
99,"(0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12)",0.8988333344459534,0.8995000123977661,0.2463768124580383,0.9230769230769232,0.1904761904761904,0.3157894736842105,0.3157894736842105
100,"(0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 13)",0.9305555820465088,0.930400013923645,0.2173912972211837,1.0,0.1940298507462686,0.325,0.325
101,"(0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 13)",0.9282777905464172,0.925000011920929,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
102,"(0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 13)",0.9337777495384216,0.9330000281333924,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
103,"(0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 13)",0.9277222156524658,0.9246000051498412,0.2173912972211837,1.0,0.1940298507462686,0.325,0.325
104,"(0, 1, 2, 3, 5, 6, 9, 10, 11, 12, 13)",0.9290555715560912,0.9294999837875366,0.2173912972211837,0.9230769230769232,0.1846153846153846,0.3076923076923077,0.3076923076923077
105,"(0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 12)",0.8978888988494873,0.8914999961853027,0.4347825944423675,1.0,0.25,0.4,0.4
106,"(0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 13)",0.9085000157356262,0.8999999761581421,0.2173912972211837,0.9230769230769232,0.1846153846153846,0.3076923076923077,0.3076923076923077
107,"(0, 1, 2, 3, 5, 7, 8, 9, 10, 12, 13)",0.9246666431427002,0.9223999977111816,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
108,"(0, 1, 2, 3, 5, 7, 8, 9, 11, 12, 13)",0.9312222003936768,0.9316999912261964,0.1884057968854904,1.0,0.1884057971014492,0.3170731707317073,0.3170731707317073
109,"(0, 1, 2, 3, 5, 7, 8, 10, 11, 12, 13)",0.9237777590751648,0.9204999804496764,0.2463768124580383,0.9230769230769232,0.1904761904761904,0.3157894736842105,0.3157894736842105
110,"(0, 1, 2, 3, 5, 7, 9, 10, 11, 12, 13)",0.9331111311912536,0.9311000108718872,0.2173912972211837,1.0,0.1940298507462686,0.325,0.325
